campaign_id,platform,klike_score,rank,attribute,recommendation,estimated_impact
KLK-0063,TikTok,66.1,3,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0064,Meta,86.7,1,video_duration_s,"Increase video duration from 26s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0064,Meta,86.7,2,format,"Switch ad format from 'horizontal' to 'quadrado'. On Meta, 'quadrado' format averages +3.6 klike_score points higher.",3.55
KLK-0065,Meta,79.0,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
KLK-0065,Meta,79.0,2,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0065,Meta,79.0,3,video_duration_s,"Increase video duration from 17s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0066,TikTok,83.3,1,video_duration_s,"Increase video duration from 27s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +7.7 klike_score points vs your current range.",7.72
KLK-0067,Meta,53.8,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0067,Meta,53.8,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0067,Meta,53.8,3,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0068,TikTok,37.2,1,video_duration_s,"Reduce video duration from 53s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +34.7 klike_score points vs your current range.",34.72
KLK-0068,TikTok,37.2,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0068,TikTok,37.2,3,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0069,Meta,68.4,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0069,Meta,68.4,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11% — efeito especialmente forte para a faixa etária 25-34.",12.94
KLK-0069,Meta,68.4,3,video_duration_s,"Increase video duration from 13s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0070,LinkedIn,47.1,1,has_face,"Add a human face to your creative. On LinkedIn, creatives WITH this attribute score ~13.1 klike_score points higher on average; CTR could improve by ~33%.",13.11
KLK-0070,LinkedIn,47.1,2,has_cta,"Add a clear call-to-action to your creative. On LinkedIn, creatives WITH this attribute score ~8.8 klike_score points higher on average; CTR could improve by ~13%.",8.77
KLK-0070,LinkedIn,47.1,3,video_duration_s,"Increase video duration from 25s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +7.4 klike_score points vs your current range.",7.43
KLK-0071,TikTok,65.8,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0071,TikTok,65.8,2,has_subtitle,"Add subtitles / captions to your creative. On TikTok, creatives WITH this attribute score ~7.9 klike_score points higher on average; CTR could improve by ~11%.",7.95
KLK-0071,TikTok,65.8,3,video_duration_s,"Increase video duration from 27s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +7.7 klike_score points vs your current range.",7.72
KLK-0072,Meta,68.2,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0072,Meta,68.2,2,format,"Switch ad format from 'vertical' to 'quadrado'. On Meta, 'quadrado' format averages +3.7 klike_score points higher.",3.65
KLK-0073,Meta,87.2,1,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0073,Meta,87.2,2,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0073,Meta,87.2,3,format,"Switch ad format from 'vertical' to 'quadrado'. On Meta, 'quadrado' format averages +3.7 klike_score points higher.",3.65
KLK-0074,TikTok,55.5,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0074,TikTok,55.5,2,video_duration_s,"Increase video duration from 15s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0074,TikTok,55.5,3,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0075,TikTok,80.3,1,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0075,TikTok,80.3,2,video_duration_s,"Increase video duration from 8s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0075,TikTok,80.3,3,text_density,"Switch text density from 'low' to 'medium'. On TikTok, 'medium' text density averages +3.2 klike_score points higher.",3.22
KLK-0076,TikTok,59.5,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0076,TikTok,59.5,2,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0076,TikTok,59.5,3,video_duration_s,"Increase video duration from 6s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0077,TikTok,35.7,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0077,TikTok,35.7,2,text_density,"Switch text density from 'high' to 'medium'. On TikTok, 'medium' text density averages +11.6 klike_score points higher.",11.61
KLK-0077,TikTok,35.7,3,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0078,Meta,48.0,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0078,Meta,48.0,2,has_cta,"Add a clear call-to-action to your creative. On Meta, creatives WITH this attribute score ~7.6 klike_score points higher on average; CTR could improve by ~6%.",7.61
KLK-0078,Meta,48.0,3,format,"Switch ad format from 'vertical' to 'quadrado'. On Meta, 'quadrado' format averages +3.7 klike_score points higher.",3.65
KLK-0079,Meta,50.2,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0079,Meta,50.2,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0079,Meta,50.2,3,text_density,"Switch text density from 'low' to 'medium'. On Meta, 'medium' text density averages +8.5 klike_score points higher.",8.55
KLK-0080,Meta,75.5,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0080,Meta,75.5,2,video_duration_s,"Increase video duration from 24s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.4 klike_score points vs your current range.",6.43
KLK-0081,LinkedIn,84.6,1,video_duration_s,"Increase video duration from 19s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +10.1 klike_score points vs your current range.",10.12
KLK-0081,LinkedIn,84.6,2,has_subtitle,"Add subtitles / captions to your creative. On LinkedIn, creatives WITH this attribute score ~5.2 klike_score points higher on average; CTR could improve by ~-5%.",5.22
KLK-0082,TikTok,34.9,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0082,TikTok,34.9,2,video_duration_s,"Increase video duration from 24s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +7.7 klike_score points vs your current range.",7.72
KLK-0082,TikTok,34.9,3,text_density,"Switch text density from 'low' to 'medium'. On TikTok, 'medium' text density averages +3.2 klike_score points higher.",3.22
KLK-0083,Meta,52.2,1,text_density,"Switch text density from 'high' to 'medium'. On Meta, 'medium' text density averages +18.3 klike_score points higher.",18.35
KLK-0083,Meta,52.2,2,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0083,Meta,52.2,3,format,"Switch ad format from 'horizontal' to 'quadrado'. On Meta, 'quadrado' format averages +3.6 klike_score points higher.",3.55
KLK-0084,Meta,56.3,1,has_hook,"Add hook in the first 3 seconds to your creative. On Meta, creatives WITH this attribute score ~17.9 klike_score points higher on average; CTR could improve by ~34%.",17.86
KLK-0084,Meta,56.3,2,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0084,Meta,56.3,3,video_duration_s,"Increase video duration from 35s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +2.8 klike_score points vs your current range.",2.81
KLK-0085,Meta,77.1,1,has_subtitle,"Add subtitles / captions to your creative. On Meta, creatives WITH this attribute score ~7.5 klike_score points higher on average; CTR could improve by ~13%.",7.48
KLK-0085,Meta,77.1,2,video_duration_s,"Increase video duration from 19s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +6.1 klike_score points vs your current range.",6.13
KLK-0086,Meta,74.3,1,has_face,"Add a human face to your creative. On Meta, creatives WITH this attribute score ~12.9 klike_score points higher on average; CTR could improve by ~11%.",12.94
KLK-0086,Meta,74.3,2,video_duration_s,"Increase video duration from 5s to ~75s. The optimal duration bucket for Meta is '>60s', which averages +5.4 klike_score points vs your current range.",5.4
KLK-0086,Meta,74.3,3,format,"Switch ad format from 'horizontal' to 'quadrado'. On Meta, 'quadrado' format averages +3.6 klike_score points higher.",3.55
KLK-0087,TikTok,70.4,1,has_cta,"Add a clear call-to-action to your creative. On TikTok, creatives WITH this attribute score ~9.1 klike_score points higher on average; CTR could improve by ~10%.",9.12
KLK-0087,TikTok,70.4,2,video_duration_s,"Increase video duration from 9s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +8.8 klike_score points vs your current range.",8.79
KLK-0088,TikTok,42.6,1,has_hook,"Add hook in the first 3 seconds to your creative. On TikTok, creatives WITH this attribute score ~17.3 klike_score points higher on average; CTR could improve by ~40%.",17.29
KLK-0088,TikTok,42.6,2,video_duration_s,"Increase video duration from 11s to ~38s. The optimal duration bucket for TikTok is '31-45s', which averages +13.4 klike_score points vs your current range.",13.42
KLK-0088,TikTok,42.6,3,has_face,"Add a human face to your creative. On TikTok, creatives WITH this attribute score ~10.7 klike_score points higher on average; CTR could improve by ~38%.",10.69
KLK-0089,LinkedIn,53.5,1,format,"Switch ad format from 'vertical' to 'horizontal'. On LinkedIn, 'horizontal' format averages +13.4 klike_score points higher.",13.39
KLK-0089,LinkedIn,53.5,2,has_face,"Add a human face to your creative. On LinkedIn, creatives WITH this attribute score ~13.1 klike_score points higher on average; CTR could improve by ~33%.",13.11
KLK-0089,LinkedIn,53.5,3,video_duration_s,"Increase video duration from 16s to ~75s. The optimal duration bucket for LinkedIn is '>60s', which averages +10.1 klike_score points vs your current range.",10.12
